event_id,duration,protocol_type,service,src_bytes,class_attack
14842,0,tcp,http,298,normal
14843,0,tcp,private,0,neptune
14844,0,tcp,http,200,normal
14845,0,tcp,csnet_ns,0,neptune
14846,0,udp,domain_u,42,normal
14847,0,tcp,smtp,2225,normal
14848,0,tcp,http,254,normal
14849,0,tcp,private,0,neptune
14850,0,tcp,http,209,normal
14851,0,tcp,http,233,normal
14852,0,tcp,http,162,normal
14853,0,udp,domain_u,45,normal
14854,0,tcp,private,0,neptune
14855,0,tcp,daytime,0,neptune
14856,0,tcp,private,0,neptune
14857,0,tcp,private,0,neptune
14858,0,tcp,private,0,neptune
14859,0,udp,domain_u,45,normal
14860,0,tcp,private,0,neptune
14861,0,tcp,uucp,0,neptune
14862,0,tcp,http,263,normal
14863,0,tcp,http,308,normal
14864,0,tcp,private,0,neptune
14865,0,icmp,eco_i,8,ipsweep
14866,0,tcp,private,0,neptune
14867,0,udp,domain_u,45,normal
14868,66,tcp,http,267,normal
14869,0,tcp,login,0,neptune
14870,4,tcp,private,0,portsweep
14871,0,tcp,iso_tsap,0,neptune
14872,0,tcp,private,0,neptune
14873,0,udp,domain_u,43,normal
14874,0,tcp,private,0,neptune
14875,0,tcp,smtp,2101,normal
14876,0,tcp,ftp_data,12286,normal
14877,0,tcp,http,330,normal
14878,918,tcp,X11,10468,normal
14879,0,tcp,http,346,normal
14880,78,tcp,http,303,normal
14881,0,tcp,finger,0,neptune
14882,0,tcp,private,0,neptune
14883,0,tcp,smtp,1288,normal
14884,0,tcp,http,0,neptune
14885,0,icmp,eco_i,8,nmap
14886,0,tcp,http,345,normal
14887,0,tcp,uucp,0,neptune
14888,1609,udp,other,145,normal
14889,0,tcp,name,0,neptune
14890,4,tcp,telnet,140,normal
14891,0,tcp,supdup,0,neptune
14892,0,tcp,nnsp,0,neptune
14893,0,udp,private,1,satan
14894,0,tcp,private,0,portsweep
14895,0,udp,domain_u,44,normal
14896,0,tcp,netbios_ssn,0,neptune
14897,0,tcp,http,0,normal
14898,0,tcp,http,317,normal
14899,0,tcp,http,161,normal
14900,0,tcp,http,350,normal
14901,0,tcp,finger,9,normal
14902,0,tcp,private,0,neptune
14903,0,icmp,ecr_i,1032,smurf
14904,0,udp,private,1,satan
14905,0,tcp,http,0,normal
14906,0,tcp,http,193,normal
14907,12417,tcp,telnet,866,normal
14908,0,tcp,ftp_data,0,neptune
14909,0,udp,other,1,satan
14910,0,icmp,eco_i,8,nmap
14911,0,tcp,finger,0,neptune
14912,0,tcp,ftp,0,neptune
14913,0,udp,domain_u,44,normal
14914,0,udp,domain_u,44,normal
14915,0,udp,ntp_u,48,normal
14916,0,tcp,smtp,1173,normal
14917,1,tcp,private,0,portsweep
14918,0,tcp,http,236,normal
14919,0,icmp,ecr_i,520,smurf
14920,0,icmp,eco_i,18,ipsweep
14921,0,tcp,time,0,neptune
14922,0,tcp,ftp,1223,warezclient
14923,0,tcp,private,0,neptune
14924,0,tcp,ftp_data,2881,normal
14925,0,tcp,uucp_path,0,neptune
14926,0,tcp,http,381,normal
14927,0,tcp,http,172,normal
14928,0,tcp,http,209,normal
14929,0,tcp,private,0,ipsweep
14930,0,tcp,http,299,normal
14931,0,udp,domain_u,43,normal
14932,0,tcp,name,0,neptune
14933,0,tcp,http,213,normal
14934,0,tcp,sunrpc,0,neptune
14935,3,tcp,smtp,802,normal
14936,0,tcp,http,354,normal
14937,0,tcp,http,300,normal
14938,0,tcp,finger,6,normal
14939,0,tcp,http,236,normal
14940,0,udp,domain_u,44,normal
14941,0,tcp,iso_tsap,0,neptune
14942,0,tcp,mtp,0,neptune
14943,0,udp,other,113,normal
14944,0,tcp,netbios_dgm,0,neptune
14945,9838,udp,other,147,normal
14946,0,tcp,http,329,normal
14947,0,udp,domain_u,44,normal
14948,0,tcp,http,296,normal
14949,0,tcp,http,359,normal
14950,0,tcp,uucp_path,0,neptune
14951,0,tcp,http,314,normal
14952,0,udp,private,105,normal
14953,0,tcp,ftp_data,9311,normal
14954,0,tcp,http,323,normal
14955,0,tcp,http,0,normal
14956,0,tcp,http,208,normal
14957,0,tcp,private,0,neptune
14958,0,tcp,smtp,1103,normal
14959,0,icmp,urp_i,78,normal
14960,0,udp,domain_u,44,normal
14961,0,icmp,eco_i,18,ipsweep
14962,0,tcp,http,203,normal
14963,0,tcp,efs,0,neptune
14964,0,tcp,http,347,normal
14965,0,tcp,other,59,normal
14966,0,tcp,iso_tsap,0,neptune
14967,0,tcp,http,313,normal
14968,42658,tcp,systat,1,portsweep
14969,0,tcp,private,0,neptune
14970,0,tcp,private,0,neptune
14971,0,tcp,hostnames,0,neptune
14972,0,tcp,vmnet,0,neptune
14973,0,icmp,eco_i,30,normal
14974,0,tcp,auth,0,neptune
14975,0,udp,domain_u,44,normal
14976,0,tcp,uucp_path,0,neptune
14977,0,tcp,ftp,0,neptune
14978,0,udp,domain_u,45,normal
14979,0,tcp,private,0,neptune
14980,0,tcp,supdup,0,neptune
14981,0,icmp,ecr_i,1480,pod
14982,0,tcp,private,0,satan
14983,0,tcp,telnet,0,neptune
14984,1,tcp,smtp,3080,normal
14985,0,tcp,http,291,normal
14986,0,tcp,http,0,neptune
14987,0,tcp,http,297,normal
14988,0,tcp,http,210,normal
14989,0,tcp,nntp,0,neptune
14990,0,tcp,http,312,normal
14991,0,icmp,ecr_i,520,smurf
14992,0,tcp,ftp_data,11,normal
14993,4,tcp,http,54540,back
14994,0,tcp,http_443,0,neptune
14995,192,udp,other,146,normal
14996,0,tcp,ftp,0,neptune
14997,0,tcp,http,254,normal
14998,0,tcp,vmnet,0,neptune
14999,0,tcp,http,291,normal
15000,0,tcp,http,0,normal
15001,0,tcp,other,0,satan
15002,0,tcp,imap4,0,neptune
15003,0,tcp,http,215,normal
15004,0,icmp,eco_i,8,nmap
15005,0,tcp,http,147,normal
15006,0,tcp,http,218,normal
15007,0,tcp,time,0,neptune
15008,0,tcp,auth,0,neptune
15009,0,tcp,http,231,normal
15010,0,tcp,netbios_dgm,0,neptune
15011,0,tcp,telnet,0,neptune
15012,0,tcp,imap4,0,neptune
15013,0,tcp,ssh,0,neptune
15014,0,udp,other,147,normal
15015,0,tcp,http,0,neptune
15016,0,tcp,private,0,neptune
15017,0,tcp,http,250,normal
15018,0,icmp,eco_i,30,normal
15019,0,tcp,http,49640,back
15020,0,tcp,private,0,ipsweep
15021,0,tcp,http,215,normal
15022,0,tcp,http,279,normal
15023,0,tcp,http,242,normal
15024,0,tcp,ftp_data,5891,normal
15025,0,tcp,http,304,normal
15026,0,udp,domain_u,46,normal
15027,0,tcp,ftp_data,172,normal
15028,0,tcp,uucp,0,neptune
15029,0,tcp,http,0,normal
15030,0,tcp,http,188,normal
15031,0,tcp,http,236,normal
15032,0,udp,private,105,normal
15033,0,udp,domain_u,42,normal
15034,0,tcp,time,0,neptune
15035,0,tcp,private,0,neptune
15036,0,tcp,ldap,0,neptune
15037,0,tcp,ftp_data,29,normal
15038,0,tcp,ftp_data,749,normal
15039,0,tcp,daytime,0,neptune
15040,0,tcp,http,0,normal
15041,0,tcp,http,308,normal
15042,0,udp,ntp_u,48,normal
15043,0,tcp,ftp_data,6932,normal
15044,0,tcp,http,287,normal
15045,0,udp,domain_u,44,normal
15046,0,tcp,private,0,neptune
15047,0,udp,private,105,normal
15048,0,tcp,private,0,neptune
15049,0,tcp,http,261,normal
15050,0,tcp,http,54540,back
15051,0,tcp,smtp,851,normal
15052,0,tcp,http,325,normal
15053,0,tcp,http,0,normal
15054,0,tcp,http,207,normal
15055,0,tcp,http,318,normal
15056,0,tcp,private,0,satan
15057,0,tcp,finger,0,neptune
15058,0,tcp,http,209,normal
15059,0,udp,other,1,satan
15060,0,tcp,whois,0,neptune
15061,0,tcp,daytime,0,neptune
15062,0,tcp,ldap,0,neptune
15063,0,tcp,vmnet,0,neptune
15064,0,tcp,http,263,normal
15065,0,icmp,urp_i,87,normal
15066,0,tcp,http,250,normal
15067,0,tcp,private,0,neptune
15068,0,tcp,http,288,normal
15069,0,tcp,private,0,neptune
15070,3143,udp,other,147,normal
15071,0,tcp,http,368,normal
15072,0,tcp,ftp_data,3676,normal
15073,0,tcp,http,383,normal
15074,0,udp,private,28,teardrop
15075,2,tcp,smtp,1555,normal
15076,0,tcp,http,226,normal
15077,2,tcp,smtp,1630,normal
15078,0,tcp,bgp,0,neptune
15079,0,icmp,eco_i,8,ipsweep
15080,4,tcp,smtp,1608,normal
15081,0,tcp,nnsp,0,neptune
15082,0,tcp,other,0,satan
15083,0,tcp,http,54540,back
15084,0,tcp,private,0,neptune
15085,0,udp,private,1,satan
15086,0,tcp,other,0,satan
15087,0,tcp,http,492,normal
15088,0,tcp,http,224,normal
15089,0,icmp,eco_i,8,ipsweep
15090,0,tcp,ftp_data,0,neptune
15091,0,tcp,mtp,0,neptune
15092,0,tcp,private,0,neptune
15093,0,tcp,private,0,neptune
15094,0,tcp,http,234,normal
15095,0,tcp,private,0,neptune
15096,149,udp,other,146,normal
15097,0,tcp,other,0,satan
15098,0,tcp,private,0,neptune
15099,0,tcp,time,0,neptune
15100,0,tcp,klogin,0,neptune
15101,23,tcp,ftp,306,normal
15102,0,tcp,whois,0,neptune
15103,0,icmp,ecr_i,1032,smurf
15104,0,udp,private,105,normal
15105,0,tcp,exec,0,neptune
15106,0,tcp,other,59,normal
15107,0,tcp,ftp_data,0,neptune
15108,0,tcp,uucp_path,0,neptune
15109,1,tcp,smtp,1180,normal
15110,0,tcp,Z39_50,0,neptune
15111,0,tcp,private,0,neptune
15112,0,tcp,private,0,neptune
15113,0,tcp,http,0,normal
15114,0,tcp,private,0,neptune
15115,0,tcp,private,0,satan
15116,0,tcp,http,329,normal
15117,0,tcp,http,190,normal
15118,0,tcp,courier,0,neptune
15119,0,tcp,http,221,normal
15120,0,tcp,private,0,neptune
15121,0,tcp,ctf,0,neptune
15122,0,tcp,private,0,neptune
15123,0,tcp,netbios_dgm,0,neptune
15124,0,tcp,csnet_ns,0,neptune
15125,0,tcp,private,0,neptune
15126,0,tcp,smtp,880,normal
15127,0,tcp,private,0,ipsweep
15128,0,tcp,smtp,1353,normal
15129,0,tcp,ftp_data,383,normal
15130,9,tcp,telnet,106,normal
15131,0,tcp,ftp_data,567,normal
15132,1,tcp,smtp,925,normal
15133,0,tcp,efs,0,neptune
15134,0,tcp,http,252,normal
15135,0,tcp,private,0,neptune
15136,0,icmp,eco_i,8,ipsweep
15137,0,udp,domain_u,46,normal
15138,5658,tcp,other,1,portsweep
15139,0,tcp,auth,0,neptune
15140,1,tcp,smtp,1008,normal
15141,0,udp,domain_u,45,normal
15142,0,tcp,private,0,neptune
15143,0,tcp,ftp,1197,warezclient
15144,0,tcp,http,308,normal
15145,0,tcp,ftp_data,12241,normal
15146,0,tcp,private,0,neptune
15147,0,tcp,http,288,normal
15148,0,tcp,nnsp,0,neptune
15149,0,icmp,ecr_i,520,smurf
15150,0,udp,domain_u,46,normal
15151,0,udp,private,105,normal
15152,0,tcp,telnet,0,neptune
15153,0,tcp,http,326,normal
15154,0,tcp,http,194,normal
15155,0,tcp,http,389,normal
15156,0,tcp,http,292,normal
15157,3,tcp,http,0,normal
15158,0,tcp,private,0,neptune
15159,0,tcp,ftp_data,1556,normal
15160,0,tcp,private,0,neptune
15161,0,tcp,private,0,ipsweep
15162,0,tcp,private,0,neptune
15163,0,tcp,http,0,normal
15164,0,udp,domain_u,43,normal
15165,0,tcp,http,310,normal
15166,0,tcp,finger,8,normal
15167,0,icmp,ecr_i,1032,smurf
15168,0,tcp,smtp,820,normal
15169,0,tcp,ftp_data,245,normal
15170,0,tcp,http,236,normal
15171,0,tcp,ftp_data,71,normal
15172,0,tcp,smtp,2444,normal
15173,0,tcp,http,301,normal
15174,0,tcp,private,0,neptune
15175,0,tcp,private,0,neptune
15176,0,tcp,ftp_data,1199,normal
15177,0,tcp,private,0,ipsweep
15178,0,tcp,http,241,normal
15179,0,tcp,finger,9,normal
15180,0,tcp,discard,0,neptune
15181,0,udp,domain_u,46,normal
15182,0,tcp,gopher,0,neptune
15183,0,tcp,http,0,normal
15184,0,tcp,time,0,normal
15185,0,tcp,smtp,6237,normal
15186,0,tcp,whois,0,neptune
15187,0,tcp,private,0,neptune
15188,0,tcp,private,0,neptune
15189,0,tcp,finger,0,neptune
15190,113,tcp,telnet,6274,buffer_overflow
15191,0,tcp,ftp_data,0,neptune
15192,0,icmp,eco_i,30,normal
15193,0,tcp,pop_3,38,normal
15194,0,tcp,private,0,neptune
15195,0,icmp,urp_i,181,normal
15196,0,udp,domain_u,17,normal
15197,0,tcp,http,305,normal
15198,0,tcp,private,0,neptune
15199,0,tcp,ftp_data,884,normal
15200,0,tcp,http,259,normal
15201,0,icmp,eco_i,8,nmap
15202,0,tcp,sunrpc,0,neptune
15203,0,tcp,domain,0,neptune
15204,0,icmp,ecr_i,1032,smurf
15205,0,tcp,auth,0,normal
15206,6,tcp,telnet,103,normal
15207,0,tcp,smtp,1052,normal
15208,0,tcp,http,188,normal
15209,0,tcp,supdup,0,neptune
15210,0,tcp,ftp_data,383,normal
15211,0,tcp,http,323,normal
15212,0,tcp,finger,0,neptune
15213,0,tcp,http,228,normal
15214,0,tcp,http,225,normal
15215,0,tcp,imap4,0,neptune
15216,0,tcp,discard,0,neptune
15217,0,tcp,private,0,satan
15218,0,tcp,http,0,normal
15219,0,udp,domain_u,42,normal
15220,0,tcp,http,0,neptune
15221,0,tcp,uucp,0,neptune
15222,0,tcp,finger,0,neptune
15223,0,udp,domain_u,44,normal
15224,0,icmp,ecr_i,1032,smurf
15225,0,tcp,other,8325,normal
15226,1,tcp,smtp,978,normal
15227,0,udp,domain_u,39,normal
15228,0,tcp,private,0,neptune
15229,0,tcp,private,0,portsweep
15230,0,tcp,http,307,normal
15231,0,tcp,http,239,normal
15232,0,icmp,eco_i,8,ipsweep
15233,1,tcp,smtp,988,normal
15234,12,tcp,ftp_data,7045,warezclient
15235,0,tcp,http,150,normal
15236,0,icmp,eco_i,8,ipsweep
15237,0,tcp,kshell,0,neptune
15238,0,tcp,http,180,normal
15239,0,udp,domain_u,42,normal
15240,0,tcp,http,321,normal
15241,0,tcp,telnet,0,neptune
15242,0,tcp,uucp,0,neptune
15243,0,tcp,ctf,0,neptune
15244,0,tcp,private,0,neptune
15245,31729,tcp,private,1,portsweep
15246,0,udp,private,1,satan
15247,642,tcp,ftp,1150,normal
15248,0,tcp,smtp,0,normal
15249,0,tcp,nntp,0,neptune
15250,0,tcp,private,0,neptune
15251,0,tcp,http,332,normal
15252,0,tcp,http,54540,back
15253,0,tcp,other,0,satan
15254,0,tcp,http,292,normal
15255,0,tcp,mtp,0,neptune
15256,0,tcp,http,0,normal
15257,0,tcp,http,315,normal
15258,362,tcp,telnet,292,normal
15259,4,udp,domain_u,57,normal
15260,0,tcp,telnet,0,neptune
15261,0,tcp,private,0,neptune
15262,0,tcp,http,228,normal
15263,0,tcp,finger,0,neptune
15264,0,tcp,private,0,portsweep
15265,0,icmp,urp_i,78,normal
15266,0,tcp,smtp,1170,normal
15267,0,tcp,http,293,normal
15268,0,tcp,domain,0,neptune
15269,0,udp,domain_u,44,normal
15270,0,tcp,netbios_ssn,0,neptune
15271,0,tcp,private,0,neptune
15272,0,udp,domain_u,45,normal
15273,1,tcp,smtp,2844,normal
15274,0,tcp,telnet,0,neptune
15275,0,tcp,http,355,normal
15276,0,udp,domain_u,44,normal
15277,0,icmp,eco_i,8,ipsweep
15278,0,tcp,http,241,normal
15279,0,udp,private,100,nmap
15280,0,tcp,http,340,normal
15281,0,tcp,systat,0,neptune
15282,0,tcp,bgp,0,neptune
15283,0,tcp,private,0,neptune
15284,0,tcp,other,0,satan
15285,0,tcp,uucp,0,neptune
15286,0,tcp,http,229,normal
15287,0,tcp,time,0,neptune
15288,0,udp,private,28,teardrop
15289,0,udp,domain_u,44,normal
15290,0,tcp,private,0,neptune
15291,0,tcp,iso_tsap,0,neptune
15292,0,tcp,http,0,normal
15293,0,icmp,eco_i,30,normal
15294,0,udp,domain_u,44,normal
15295,0,tcp,link,0,neptune
15296,0,tcp,http,302,normal
15297,0,tcp,other,0,satan
15298,0,udp,domain_u,45,normal
15299,2,tcp,smtp,1339,normal
15300,0,tcp,whois,0,portsweep
15301,0,tcp,private,0,neptune
15302,0,tcp,http,0,neptune
15303,0,tcp,http,214,normal
15304,0,tcp,http,242,normal
15305,0,icmp,eco_i,8,nmap
15306,4263,udp,other,147,normal
15307,23,tcp,smtp,11935,normal
15308,0,tcp,mtp,0,neptune
15309,0,tcp,http,316,normal
15310,0,tcp,finger,8,normal
15311,0,tcp,csnet_ns,0,neptune
15312,0,tcp,sunrpc,0,neptune
15313,0,tcp,http,228,normal
15314,0,tcp,http,251,normal
15315,0,icmp,eco_i,8,ipsweep
15316,0,tcp,courier,0,neptune
15317,0,tcp,http,217,normal
15318,0,tcp,private,0,neptune
15319,0,udp,private,1,satan
15320,0,udp,domain_u,44,normal
15321,0,tcp,private,0,neptune
15322,0,tcp,http,167,normal
15323,0,tcp,http,0,neptune
15324,0,tcp,private,0,neptune
15325,0,tcp,private,0,neptune
15326,0,icmp,ecr_i,1032,smurf
15327,0,tcp,courier,0,neptune
15328,9,tcp,smtp,1435,normal
15329,0,tcp,http,377,normal
15330,0,tcp,private,0,neptune
15331,0,tcp,http,230,normal
15332,0,tcp,http,189,normal
15333,0,tcp,http,266,normal
15334,0,tcp,http,320,normal
15335,0,tcp,link,0,neptune
15336,0,tcp,private,0,neptune
15337,0,tcp,http,229,normal
15338,0,udp,domain_u,44,normal
15339,5410,tcp,other,1,portsweep
15340,0,tcp,private,0,neptune
15341,2,tcp,ftp_data,2194619,normal
15342,0,icmp,ecr_i,1032,smurf
15343,0,tcp,private,0,neptune
15344,0,tcp,ftp_data,11,normal
15345,0,icmp,ecr_i,1032,smurf
15346,0,tcp,ftp_data,3690,normal
15347,0,tcp,csnet_ns,0,neptune
15348,0,tcp,http,337,normal
15349,0,tcp,http,249,normal
15350,0,tcp,http_443,0,neptune
15351,0,udp,private,105,normal
15352,0,tcp,smtp,10864,normal
15353,0,tcp,http,319,normal
15354,0,tcp,http,243,normal
15355,0,tcp,ftp_data,960,normal
15356,0,tcp,smtp,1065,normal
15357,0,tcp,http,319,normal
15358,0,tcp,http,224,normal
15359,0,tcp,private,0,neptune
15360,0,tcp,smtp,6234,normal
15361,0,tcp,auth,0,neptune
15362,0,tcp,hostnames,0,neptune
15363,0,tcp,vmnet,0,neptune
15364,0,tcp,private,0,neptune
15365,0,tcp,private,0,neptune
15366,0,tcp,http,345,normal
15367,0,tcp,http,267,normal
15368,0,udp,domain_u,45,normal
15369,0,tcp,http,0,neptune
15370,0,tcp,private,0,satan
15371,0,tcp,http,199,normal
15372,0,tcp,private,0,neptune
15373,0,tcp,http,304,normal
15374,0,tcp,http,195,normal
15375,0,tcp,http,290,normal
15376,0,tcp,private,0,neptune
15377,0,tcp,http,216,normal
15378,0,tcp,csnet_ns,0,neptune
15379,0,tcp,finger,9,normal
15380,1,tcp,smtp,1517,normal
15381,0,tcp,http,213,normal
15382,0,tcp,http,248,normal
15383,0,icmp,ecr_i,1480,pod
15384,2,tcp,ftp_data,2194619,normal
15385,0,tcp,private,0,neptune
15386,0,tcp,http,411,normal
15387,0,tcp,echo,0,neptune
15388,0,tcp,ftp_data,192,normal
15389,0,tcp,private,0,neptune
15390,0,tcp,http,229,normal
15391,0,tcp,private,0,neptune
15392,0,tcp,http,286,normal
15393,0,tcp,whois,0,neptune
15394,0,tcp,http,312,normal
15395,0,tcp,uucp,0,neptune
15396,0,tcp,private,0,neptune
15397,0,tcp,telnet,125,guess_passwd
15398,0,tcp,http,153,normal
15399,0,tcp,http,259,normal
15400,0,tcp,ftp_data,334,warezclient
15401,0,tcp,http,316,normal
15402,0,tcp,smtp,729,normal
15403,0,tcp,private,0,neptune
15404,0,tcp,http,189,normal
15405,0,tcp,private,0,satan
15406,1,tcp,smtp,998,normal
15407,0,tcp,finger,0,neptune
15408,0,icmp,eco_i,18,ipsweep
15409,0,icmp,ecr_i,1032,smurf
15410,0,icmp,ecr_i,520,smurf
15411,0,tcp,http,334,normal
15412,0,tcp,http,318,normal
15413,0,udp,domain_u,43,normal
15414,0,tcp,http,205,normal
15415,0,tcp,daytime,0,neptune
15416,0,tcp,smtp,1005,normal
15417,0,tcp,private,0,satan
15418,0,tcp,courier,0,neptune
15419,0,tcp,http,219,normal
15420,0,tcp,http,243,normal
15421,0,tcp,http,333,normal
15422,0,udp,domain_u,43,normal
15423,0,tcp,http,0,ipsweep
15424,0,tcp,http,297,normal
15425,0,tcp,private,0,neptune
15426,0,tcp,domain,0,neptune
15427,0,tcp,private,0,portsweep
15428,0,tcp,http,226,normal
15429,0,tcp,http,221,normal
15430,0,tcp,nnsp,0,neptune
15431,0,tcp,finger,7,normal
15432,0,tcp,private,0,neptune
15433,0,tcp,ctf,0,neptune
15434,0,tcp,gopher,0,neptune
15435,0,tcp,systat,0,neptune
15436,0,tcp,private,0,neptune
15437,0,icmp,eco_i,8,ipsweep
15438,0,udp,domain_u,1,satan
15439,0,tcp,private,0,neptune
15440,0,tcp,http,0,normal
15441,0,tcp,private,0,neptune
15442,0,tcp,http,211,normal
15443,0,tcp,http_443,0,neptune
15444,0,tcp,private,0,neptune
15445,0,tcp,http,231,normal
15446,0,tcp,kshell,0,neptune
15447,0,icmp,eco_i,30,normal
15448,2713,udp,other,147,normal
15449,0,tcp,netbios_ssn,0,neptune
15450,0,tcp,smtp,976,normal
15451,1,tcp,smtp,122,normal
15452,0,tcp,auth,0,neptune
15453,0,udp,domain_u,46,normal
15454,0,tcp,name,0,neptune
15455,0,tcp,smtp,561,normal
15456,0,tcp,finger,5,satan
15457,0,tcp,http,0,normal
15458,10,tcp,http,194,normal
15459,0,tcp,http,239,normal
15460,0,icmp,eco_i,8,ipsweep
15461,0,tcp,netbios_dgm,0,neptune
15462,0,udp,private,28,teardrop
15463,0,tcp,private,0,neptune
15464,0,tcp,http_443,0,neptune
15465,0,tcp,imap4,0,neptune
15466,0,tcp,http,255,normal
15467,0,tcp,efs,0,neptune
15468,0,tcp,ftp_data,0,neptune
15469,0,tcp,http,243,normal
15470,0,tcp,ftp_data,0,neptune
15471,0,tcp,http,315,normal
15472,0,tcp,login,0,neptune
15473,0,tcp,http,292,normal
15474,3,tcp,smtp,1769,normal
15475,0,tcp,http,209,normal
15476,0,tcp,private,0,neptune
15477,0,tcp,http,0,normal
15478,0,icmp,eco_i,8,ipsweep
15479,0,tcp,http,247,normal
15480,0,tcp,iso_tsap,0,neptune
15481,0,tcp,exec,0,neptune
15482,0,tcp,ftp_data,14189,normal
15483,0,icmp,eco_i,8,ipsweep
15484,0,tcp,finger,0,neptune
15485,0,tcp,http,333,normal
15486,0,tcp,http,220,normal
15487,0,icmp,eco_i,18,ipsweep
15488,0,tcp,http,0,normal
15489,0,icmp,ecr_i,520,smurf
15490,0,udp,domain_u,46,normal
15491,0,udp,domain_u,33,normal
15492,0,tcp,private,0,neptune
15493,0,tcp,ftp_data,6601,normal
15494,4345,udp,other,147,normal
15495,0,tcp,courier,0,neptune
15496,0,icmp,eco_i,8,nmap
15497,0,tcp,mtp,0,ipsweep
15498,0,tcp,http,288,normal
15499,7,tcp,telnet,105,normal
15500,0,icmp,ecr_i,1480,pod
15501,0,tcp,private,0,portsweep
15502,0,tcp,http,202,normal
15503,0,tcp,http,287,normal
15504,0,tcp,http,226,normal
15505,0,udp,domain_u,44,normal
15506,0,tcp,http,252,normal
15507,0,udp,domain_u,46,normal
15508,0,icmp,ecr_i,520,smurf
15509,0,tcp,http,309,normal
15510,0,tcp,private,0,neptune
15511,40423,tcp,private,1,portsweep
15512,3,udp,domain_u,42,normal
15513,0,tcp,http,183,normal
15514,0,udp,other,1,satan
15515,0,tcp,http,216,normal
15516,0,tcp,other,0,satan
15517,0,icmp,eco_i,8,ipsweep
15518,0,udp,domain_u,45,normal
15519,0,udp,domain_u,36,normal
15520,0,tcp,auth,0,neptune
15521,17,tcp,telnet,104,normal
15522,0,tcp,http,227,normal
15523,25,tcp,smtp,939,normal
15524,0,tcp,ftp_data,0,neptune
15525,0,udp,domain_u,42,normal
15526,0,tcp,smtp,1525,normal
15527,0,tcp,time,0,neptune
15528,0,tcp,ftp_data,0,normal
15529,0,tcp,http,186,normal
15530,0,tcp,http,336,normal
15531,0,tcp,http,284,normal
15532,0,tcp,http,286,normal
15533,0,tcp,ftp_data,0,neptune
15534,0,tcp,http,232,normal
15535,0,tcp,gopher,0,neptune
15536,0,tcp,smtp,0,neptune
15537,1,tcp,smtp,1365,normal
15538,0,tcp,private,0,neptune
15539,0,tcp,nnsp,0,neptune
15540,0,icmp,eco_i,8,ipsweep
15541,0,udp,domain_u,44,normal
15542,0,tcp,http,157,normal
15543,0,udp,domain_u,42,normal
15544,3,tcp,smtp,1970,normal
15545,0,tcp,http,238,normal
15546,0,tcp,http,54540,back
15547,0,tcp,private,0,satan
15548,0,icmp,eco_i,8,ipsweep
15549,0,tcp,ftp_data,0,neptune
15550,0,tcp,private,0,portsweep
15551,0,tcp,whois,0,neptune
15552,0,tcp,http,292,normal
15553,0,tcp,finger,0,neptune
15554,0,tcp,http,154,normal
15555,0,tcp,vmnet,0,neptune
15556,0,tcp,uucp_path,0,neptune
15557,0,tcp,ftp_data,9178,normal
15558,0,tcp,http,309,normal
15559,8795,tcp,other,1,portsweep
15560,0,tcp,auth,0,neptune
15561,0,tcp,courier,0,neptune
15562,0,icmp,eco_i,8,nmap
15563,0,tcp,http,230,normal
15564,0,udp,domain_u,44,normal
15565,0,tcp,name,0,neptune
15566,0,tcp,nntp,0,neptune
15567,0,tcp,private,0,neptune
15568,0,tcp,http,294,normal
15569,0,icmp,ecr_i,1032,smurf
15570,0,tcp,http,210,normal
15571,0,tcp,systat,0,neptune
15572,0,tcp,http,317,normal
15573,3,tcp,smtp,1506,normal
15574,0,udp,private,28,teardrop
15575,0,tcp,smtp,1456,normal
15576,0,tcp,klogin,0,neptune
15577,0,tcp,http,231,normal
15578,0,udp,domain_u,42,normal
15579,0,tcp,finger,0,neptune
15580,0,icmp,eco_i,8,ipsweep
15581,0,tcp,ftp_data,3690,normal
15582,0,tcp,private,0,neptune
15583,0,udp,domain_u,46,normal
15584,0,tcp,login,0,neptune
15585,0,tcp,pop_2,0,neptune
15586,0,udp,domain_u,44,normal
15587,0,tcp,http,216,normal
15588,0,tcp,private,0,neptune
15589,0,tcp,supdup,0,neptune
15590,0,tcp,http,312,normal
15591,0,tcp,kshell,0,neptune
15592,0,tcp,efs,0,neptune
15593,0,tcp,http,260,normal
15594,0,tcp,http,251,normal
15595,0,icmp,eco_i,8,ipsweep
15596,0,tcp,ftp_data,0,neptune
15597,0,tcp,http,210,normal
15598,0,tcp,http,334,normal
15599,0,udp,domain_u,44,normal
15600,0,tcp,private,0,neptune
